id,time,lat,long
280643,2012-04-01T16:00:31,-20.1132,339.329
280645,2012-04-01T16:00:31,19.7932,359.213
280646,2012-04-01T16:00:31,23.3693,335.542
280653,2012-04-01T18:00:31,-19.9187,339.781
280650,2012-04-01T18:00:31,-63.74,327.015
280651,2012-04-01T18:00:31,-50.6229,269.366
280652,2012-04-01T18:00:31,-33.3399,326.404
280655,2012-04-01T18:00:31,19.038,359.868
280656,2012-04-01T18:00:31,23.2959,335.827
280658,2012-04-01T18:00:31,44.0694,354.658
280659,2012-04-01T18:00:31,80.5934,295.962
280660,2012-04-01T18:00:31,83.6244,330.591
280663,2012-04-01T20:00:31,-33.6601,326.168
280667,2012-04-01T20:00:31,23.7823,335.794
280669,2012-04-01T20:00:31,43.933,354.552
280671,2012-04-01T20:00:31,82.4149,318.616
280664,2012-04-01T20:00:31,-20.0981,339.506
280661,2012-04-01T20:00:31,-63.6461,326.528
280662,2012-04-01T20:00:31,-50.6602,269.38
280676,2012-04-01T22:00:31,-20.0166,339.389
280683,2012-04-01T22:00:31,82.5667,317.756
280681,2012-04-01T22:00:31,43.8893,354.872
280672,2012-04-01T22:00:31,-63.4815,324.452
280674,2012-04-01T22:00:31,-50.6222,267.829
280675,2012-04-01T22:00:31,-33.3624,326.133
280679,2012-04-01T22:00:31,25.1483,335.688
280684,2012-04-02T00:00:31,-64.191,322.997
280688,2012-04-02T00:00:31,-33.472,326.162
280687,2012-04-02T00:00:31,-44.701,358.957
280696,2012-04-02T00:00:31,83.3986,320.095
280694,2012-04-02T00:00:31,43.5333,354.916
280692,2012-04-02T00:00:31,24.1634,336.738
280689,2012-04-02T00:00:31,-20.1209,339.427
280686,2012-04-02T00:00:31,-51.6854,267.847
235604,2012-04-02T01:00:15,8.62858,347.742
235603,2012-04-02T01:00:15,10.1848,317.553
235600,2012-04-02T01:00:15,-25.0343,339.049
235599,2012-04-02T01:00:15,-35.8236,301.402
235596,2012-04-02T01:00:15,-45.2907,339.654
235605,2012-04-02T01:00:15,30.7151,350.42
280705,2012-04-02T02:00:31,42.6967,354.671
280708,2012-04-02T02:00:31,83.6046,316.497
280706,2012-04-02T02:00:31,40.641,327.285
280697,2012-04-02T02:00:31,-63.0978,323.471
280698,2012-04-02T02:00:31,-51.8625,267.662
280699,2012-04-02T02:00:31,-34.5256,326.398
280700,2012-04-02T02:00:31,-20.2139,339.254
280703,2012-04-02T02:00:31,23.2546,337.719
280709,2012-04-02T04:00:31,-62.8744,323.288
280721,2012-04-02T04:00:31,84.3051,324.381
280710,2012-04-02T04:00:31,-51.6925,266.657
280711,2012-04-02T04:00:31,-45.2713,356.923
280712,2012-04-02T04:00:31,-34.5096,326.313
280713,2012-04-02T04:00:31,-20.0199,339.444
280716,2012-04-02T04:00:31,23.1289,339.175
280718,2012-04-02T04:00:31,41.7347,354.775
280719,2012-04-02T04:00:31,40.328,326.409
280724,2012-04-02T06:00:31,-34.2871,326.48
280722,2012-04-02T06:00:31,-61.9779,322.916
280723,2012-04-02T06:00:31,-52.0449,265.802
280725,2012-04-02T06:00:31,-20.0354,339.388
280728,2012-04-02T06:00:31,23.4919,340.344
280729,2012-04-02T06:00:31,41.1968,355.781
280731,2012-04-02T06:00:31,85.0734,324.892
280732,2012-04-02T08:00:31,-53.3275,325.181
280738,2012-04-02T08:00:31,84.4684,326.314
280736,2012-04-02T08:00:31,41.1204,356.349
280734,2012-04-02T08:00:31,-20.1409,339.309
280733,2012-04-02T08:00:31,-51.9743,266.243
280743,2012-04-02T10:00:31,40.3191,357.764
280739,2012-04-02T10:00:31,-53.0264,324.32
280740,2012-04-02T10:00:31,-52.4067,265.107
280741,2012-04-02T10:00:31,-20.3676,339.207
280746,2012-04-02T12:00:31,-52.5861,263.933
280747,2012-04-02T12:00:31,-20.42,339.122
280749,2012-04-02T12:00:31,39.4325,358.907
280745,2012-04-02T12:00:31,-52.9036,323.953
235615,2012-04-02T13:00:15,-11.4644,317.921
235610,2012-04-02T13:00:15,-18.3725,349.342
235612,2012-04-02T13:00:15,-36.5498,299.773
235617,2012-04-02T13:00:15,21.1072,256.494
235614,2012-04-02T13:00:15,-25.102,339.23
235616,2012-04-02T13:00:15,16.4599,344.263
280751,2012-04-02T14:00:31,-52.0312,322.249
280753,2012-04-02T14:00:31,-53.1264,262.409
280754,2012-04-02T14:00:31,-20.3875,339.177
280756,2012-04-02T16:00:31,-52.5451,321.707
280759,2012-04-02T16:00:31,-20.3148,339.202
280758,2012-04-02T16:00:31,-53.1363,261.892
280763,2012-04-02T18:00:31,-53.2774,258.974
280761,2012-04-02T18:00:31,-53.8749,320.83
280770,2012-04-02T20:00:31,74.0055,259.729
280768,2012-04-02T20:00:31,-36.1915,325.205
280765,2012-04-02T20:00:31,-63.5434,315.262
280767,2012-04-02T20:00:31,-51.9441,251.916
280772,2012-04-02T22:00:31,-52.6847,250.713
280775,2012-04-02T22:00:31,74.9798,262.969
280771,2012-04-02T22:00:31,-63.7457,316.247
280773,2012-04-02T22:00:31,-35.7034,324.952
280778,2012-04-03T00:00:31,-35.4877,325.172
280776,2012-04-03T00:00:31,-63.7016,316.273
280777,2012-04-03T00:00:31,-53.1569,254.303
280782,2012-04-03T02:00:31,-35.971,324.941
280780,2012-04-03T02:00:31,-63.7029,315.552
280781,2012-04-03T02:00:31,-52.5194,252.968
280785,2012-04-03T04:00:31,-52.5509,252.66
280784,2012-04-03T04:00:31,-57.3309,318.766
280788,2012-04-03T06:00:31,-52.5267,251.143
280787,2012-04-03T06:00:31,-57.5857,318.305
280790,2012-04-03T08:00:31,-58.4636,317.714
280791,2012-04-03T08:00:31,-52.5623,251.523
280796,2012-04-03T10:00:31,-20.2139,338.822
280793,2012-04-03T10:00:31,-63.6972,314.32
280795,2012-04-03T10:00:31,-35.2147,324.655
280794,2012-04-03T10:00:31,-52.6976,249.843
280801,2012-04-03T12:00:31,-20.256,338.789
280800,2012-04-03T12:00:31,-52.8604,248.531
280798,2012-04-03T12:00:31,-59.6308,316.198
280806,2012-04-03T14:00:31,-20.316,338.851
280805,2012-04-03T14:00:31,-52.7963,248.864
280803,2012-04-03T14:00:31,-59.8837,316.079
280810,2012-04-03T16:00:31,-52.9583,248.469
280808,2012-04-03T16:00:31,-62.5268,314.636
280811,2012-04-03T16:00:31,-20.4639,338.714
280813,2012-04-03T18:00:31,-61.8695,314.957
280815,2012-04-03T18:00:31,-20.6523,338.586
280817,2012-04-03T20:00:49,-62.8593,315.988
280818,2012-04-03T20:00:49,-53.5545,241.521
280819,2012-04-03T20:00:49,-21.0307,338.917
280821,2012-04-04T00:00:31,-62.8903,313.562
280822,2012-04-04T00:00:31,-52.6105,242.853
280823,2012-04-04T00:00:31,-31.5519,297.442
280824,2012-04-04T00:00:31,-20.7902,338.103
280827,2012-04-04T02:00:31,-52.5749,244.856
280826,2012-04-04T02:00:31,-63.76,313.359
280828,2012-04-04T02:00:31,-20.8143,338.053
280832,2012-04-04T04:00:31,-20.7316,337.379
280830,2012-04-04T04:00:31,-64.4856,312.625
280831,2012-04-04T04:00:31,-52.197,243.781
280835,2012-04-04T06:00:46,-20.8192,337.516
280834,2012-04-04T06:00:46,-64.673,311.988
280837,2012-04-04T08:00:46,-64.6518,311.838
280839,2012-04-04T08:00:46,-20.8787,337.502
280838,2012-04-04T08:00:46,-48.2717,277.33
280841,2012-04-04T10:00:46,-81.1768,284.068
280843,2012-04-04T10:00:46,-29.9842,298.356
280848,2012-04-04T10:00:46,80.7081,260.339
280846,2012-04-04T10:00:46,46.7795,234.618
280844,2012-04-04T10:00:46,-19.0705,338.581
280842,2012-04-04T10:00:46,-60.3668,313.825
280849,2012-04-04T12:00:46,-64.8651,310.675
280851,2012-04-04T12:00:46,-21.2822,338.055
280850,2012-04-04T12:00:46,-31.1035,298.009
280853,2012-04-04T14:00:07,-64.9248,310.36
280855,2012-04-04T14:00:07,47.7554,234.766
280854,2012-04-04T14:00:07,-21.3915,338.098
280858,2012-04-04T16:00:07,49.554,232.736
280857,2012-04-04T16:00:07,-21.4559,338.09
280856,2012-04-04T16:00:07,-65.0516,309.92
280859,2012-04-04T18:00:07,-65.0055,309.358
280860,2012-04-04T18:00:07,-30.2089,299.213
280861,2012-04-04T18:00:07,50.272,231.757
280862,2012-04-04T20:00:07,-65.2032,308.8
280863,2012-04-04T20:00:07,-30.694,298.49
280864,2012-04-04T20:00:07,50.1557,232.763
280865,2012-04-04T22:00:31,-64.7412,308.884
280866,2012-04-04T22:00:31,-30.4892,298.723
280867,2012-04-04T22:00:31,50.5338,232.92
280868,2012-04-05T00:00:31,-64.122,308.943
280869,2012-04-05T00:00:31,-30.4249,298.856
280870,2012-04-05T00:00:31,50.5171,234.924
235641,2012-04-05T01:00:15,19.9529,347.353
235637,2012-04-05T01:00:15,5.44001,296.758
235635,2012-04-05T01:00:15,11.7186,254.279
235634,2012-04-05T01:00:15,-0.957882,329.246
235632,2012-04-05T01:00:15,-11.7061,276.858
235631,2012-04-05T01:00:15,-14.246,319.722
235630,2012-04-05T01:00:15,-10.5745,224.188
235629,2012-04-05T01:00:15,-14.2437,355.359
235628,2012-04-05T01:00:15,-28.0345,338.681
235627,2012-04-05T01:00:15,-27.8096,289.178
235626,2012-04-05T01:00:15,-29.3479,247.753
235625,2012-04-05T01:00:15,-39.8889,291.794
235624,2012-04-05T01:00:15,-46.2461,349.495
235623,2012-04-05T01:00:15,-70.0425,298.225
235644,2012-04-05T01:00:15,36.1503,231.68
235643,2012-04-05T01:00:15,43.4389,256.154
235633,2012-04-05T01:00:15,-1.42317,240.115
235639,2012-04-05T01:00:15,10.6195,284.675
280872,2012-04-05T02:00:31,-30.7231,298.392
280873,2012-04-05T02:00:31,-28.5013,247.331
280874,2012-04-05T02:00:31,10.8078,238.484
280875,2012-04-05T02:00:31,49.39,238.108
280871,2012-04-05T02:00:31,-64.5985,308.163
280877,2012-04-05T04:00:31,-30.6746,298.313
280878,2012-04-05T04:00:31,-28.2457,247.549
280879,2012-04-05T04:00:31,9.93028,237.548
280880,2012-04-05T04:00:31,48.9705,239.341
280876,2012-04-05T04:00:31,-64.7984,307.306
280882,2012-04-05T06:00:31,-30.2916,298.514
280883,2012-04-05T06:00:31,-28.3547,247.059
280884,2012-04-05T06:00:31,9.86136,237.567
280885,2012-04-05T06:00:31,48.5693,240.595
280881,2012-04-05T06:00:31,-65.2043,306.164
280887,2012-04-05T08:00:31,-54.058,222.344
280890,2012-04-05T08:00:31,47.8083,242.01
280889,2012-04-05T08:00:31,9.82397,237.611
280888,2012-04-05T08:00:31,-28.1847,246.894
280886,2012-04-05T08:00:31,-65.7105,305.266
280891,2012-04-05T10:00:31,-66.5401,303.717
280895,2012-04-05T10:00:31,48.1768,242.091
280894,2012-04-05T10:00:31,10.2306,237.828
280893,2012-04-05T10:00:31,-28.1017,246.715
280892,2012-04-05T10:00:31,-31.3374,297.727
280901,2012-04-05T12:00:31,10.0299,237.886
280897,2012-04-05T12:00:31,-66.7514,303.256
280898,2012-04-05T12:00:31,-54.3698,219.725
280899,2012-04-05T12:00:31,-31.991,297.105
280900,2012-04-05T12:00:31,-28.0451,247.894
280902,2012-04-05T12:00:31,48.2814,242.032
235653,2012-04-05T13:00:13,49.593,228.08
235647,2012-04-05T13:00:13,-30.4899,228.163
235649,2012-04-05T13:00:13,-4.34797,228.169
235650,2012-04-05T13:00:13,-2.71906,252.531
235651,2012-04-05T13:00:13,23.5425,237.647
235652,2012-04-05T13:00:13,43.2627,223.784
280907,2012-04-05T14:00:31,-27.9081,248.631
280904,2012-04-05T14:00:31,-67.0033,302.694
280905,2012-04-05T14:00:31,-49.8445,266.13
280906,2012-04-05T14:00:31,-31.8098,297.016
280908,2012-04-05T14:00:31,10.5419,238.283
280909,2012-04-05T14:00:31,48.5714,241.858
280910,2012-04-05T14:00:31,71.3948,222.489
280913,2012-04-05T16:00:31,-54.0671,217.898
280914,2012-04-05T16:00:31,-49.8982,265.987
280915,2012-04-05T16:00:31,-27.6384,248.77
280916,2012-04-05T16:00:31,10.5097,238.261
280917,2012-04-05T16:00:31,48.8607,241.8
280918,2012-04-05T16:00:31,71.2284,221.554
280919,2012-04-05T16:00:31,80.6847,359.406
280912,2012-04-05T16:00:31,-67.0491,302.511
280926,2012-04-05T18:00:31,48.6904,242.547
280928,2012-04-05T18:00:31,80.3969,359.389
280927,2012-04-05T18:00:31,71.4572,223.32
280920,2012-04-05T18:00:31,-67.2998,301.544
280921,2012-04-05T18:00:31,-54.1942,217.273
280922,2012-04-05T18:00:31,-49.8919,265.603
280923,2012-04-05T18:00:31,-32.6406,295.221
280924,2012-04-05T18:00:31,-27.1772,248.932
280925,2012-04-05T18:00:31,10.7998,238.307
280929,2012-04-05T18:00:31,84.5495,243.495
280931,2012-04-05T20:00:19,-53.9744,215.445
280939,2012-04-05T20:00:19,84.4128,252.711
280938,2012-04-05T20:00:19,79.8866,358.256
280937,2012-04-05T20:00:19,72.6259,219.905
280936,2012-04-05T20:00:19,46.1004,247.569
280935,2012-04-05T20:00:19,11.2959,238.363
280934,2012-04-05T20:00:19,-26.6236,249.102
280933,2012-04-05T20:00:19,-34.0675,294.889
280932,2012-04-05T20:00:19,-49.8712,265.264
280930,2012-04-05T20:00:19,-67.47,301.021
280942,2012-04-05T22:00:31,-49.4183,266.564
280949,2012-04-05T22:00:31,72.69,219.247
280950,2012-04-05T22:00:31,79.2415,358.055
280951,2012-04-05T22:00:31,84.8717,252.372
280941,2012-04-05T22:00:31,-54.0941,211.985
280940,2012-04-05T22:00:31,-67.5323,300.333
280948,2012-04-05T22:00:31,49.462,241.832
280947,2012-04-05T22:00:31,35.1417,259.454
280946,2012-04-05T22:00:31,11.1263,238.59
280945,2012-04-05T22:00:31,-25.7468,249.077
280944,2012-04-05T22:00:31,-34.1263,295.191
280959,2012-04-06T00:00:31,49.3053,242.282
280960,2012-04-06T00:00:31,73.1786,221.376
280961,2012-04-06T00:00:31,78.7219,357.457
280954,2012-04-06T00:00:31,-49.5615,266.57
280962,2012-04-06T00:00:31,84.8859,254.283
280956,2012-04-06T00:00:31,-25.5828,249.001
280953,2012-04-06T00:00:31,-53.9919,211.481
280952,2012-04-06T00:00:31,-67.4598,300.105
280958,2012-04-06T00:00:31,35.0589,261.158
280957,2012-04-06T00:00:31,11.3362,238.872
235663,2012-04-06T01:00:13,-27.6185,290.985
235666,2012-04-06T01:00:13,-12.7791,323.728
235668,2012-04-06T01:00:13,-1.32856,329.755
235669,2012-04-06T01:00:13,-3.83693,297.908
235670,2012-04-06T01:00:13,11.0742,254.704
235671,2012-04-06T01:00:13,7.93398,288.681
235672,2012-04-06T01:00:13,9.43562,316.189
235674,2012-04-06T01:00:13,30.2289,343.543
235675,2012-04-06T01:00:13,40.3179,258.45
235676,2012-04-06T01:00:13,38.0491,215.942
235655,2012-04-06T01:00:13,-73.1034,287.565
235656,2012-04-06T01:00:13,-51.3032,210.126
235657,2012-04-06T01:00:13,-49.5725,348.168
235658,2012-04-06T01:00:13,-42.2581,288.074
235660,2012-04-06T01:00:13,-21.7567,228.105
235661,2012-04-06T01:00:13,-27.8816,251.336
235664,2012-04-06T01:00:13,-20.4137,301.956
235665,2012-04-06T01:00:13,-9.48074,278.331
280964,2012-04-06T02:00:31,-54.1102,210.501
280963,2012-04-06T02:00:31,-67.1505,300.489
280965,2012-04-06T02:00:31,-49.1187,267.34
280967,2012-04-06T02:00:31,-25.361,248.908
280968,2012-04-06T02:00:31,9.96905,239.23
280969,2012-04-06T02:00:31,36.0486,207.546
280970,2012-04-06T02:00:31,50.5721,242.148
280971,2012-04-06T02:00:31,78.4383,357.671
280972,2012-04-06T02:00:31,85.1666,249.328
280981,2012-04-06T04:00:31,73.3091,217.294
280973,2012-04-06T04:00:31,-67.3219,299.819
280974,2012-04-06T04:00:31,-54.0061,210.643
280975,2012-04-06T04:00:31,-48.9193,266.82
280977,2012-04-06T04:00:31,-25.138,248.827
280978,2012-04-06T04:00:31,9.84564,239.422
280979,2012-04-06T04:00:31,36.1243,207.53
280980,2012-04-06T04:00:31,50.1046,241.364
280983,2012-04-06T04:00:31,85.3155,245.69
280985,2012-04-06T06:00:31,-54.0894,210.58
280984,2012-04-06T06:00:31,-67.7143,299.262
280986,2012-04-06T06:00:31,-49.0579,266.658
280988,2012-04-06T06:00:31,-24.9522,248.979
280989,2012-04-06T06:00:31,8.09273,240.324
280990,2012-04-06T06:00:31,36.2715,206.833
280991,2012-04-06T06:00:31,51.2485,241.369
280992,2012-04-06T06:00:31,78.24,358.329
280993,2012-04-06T06:00:31,85.3276,244.117
281000,2012-04-06T08:00:31,15.9003,253.827
280996,2012-04-06T08:00:31,-49.7736,263.798
280999,2012-04-06T08:00:31,10.3767,239.728
281003,2012-04-06T08:00:31,85.0706,243.297
281002,2012-04-06T08:00:31,51.8819,241.087
281001,2012-04-06T08:00:31,36.3123,206.189
280994,2012-04-06T08:00:31,-67.8404,298.991
280998,2012-04-06T08:00:31,-24.57,248.69
280995,2012-04-06T08:00:31,-54.0961,210.083
281004,2012-04-06T10:00:31,-68.1417,298.176
281005,2012-04-06T10:00:31,-54.4452,208.6
281012,2012-04-06T10:00:31,77.8788,355.471
281006,2012-04-06T10:00:31,-49.7727,262.34
281008,2012-04-06T10:00:31,-22.5885,248.723
281010,2012-04-06T10:00:31,36.4622,204.831
281009,2012-04-06T10:00:31,10.1046,240.023
281013,2012-04-06T10:00:31,84.724,252.771
281011,2012-04-06T10:00:31,51.9295,241.301
281020,2012-04-06T12:00:31,36.2365,204.19
281022,2012-04-06T12:00:31,84.6901,252.264
281016,2012-04-06T12:00:31,-48.4832,265.732
281018,2012-04-06T12:00:31,-22.2576,248.681
281014,2012-04-06T12:00:31,-68.0186,297.634
281015,2012-04-06T12:00:31,-54.3263,208.157
281019,2012-04-06T12:00:31,10.1696,240.084
281021,2012-04-06T12:00:31,51.8202,241.55
235680,2012-04-06T13:00:14,-19.5925,227.559
235697,2012-04-06T13:00:14,64.3653,226.762
235696,2012-04-06T13:00:14,38.4455,214.542
235695,2012-04-06T13:00:14,40.2159,257.704
235694,2012-04-06T13:00:14,41.4791,356.136
235692,2012-04-06T13:00:14,8.97869,285.765
235691,2012-04-06T13:00:14,6.58501,319.707
235690,2012-04-06T13:00:14,5.03251,295.925
235689,2012-04-06T13:00:14,2.94829,304.256
235688,2012-04-06T13:00:14,-3.12613,299.377
235687,2012-04-06T13:00:14,-1.55753,330.527
235684,2012-04-06T13:00:14,-10.4761,278.124
235683,2012-04-06T13:00:14,-26.769,293.767
235681,2012-04-06T13:00:14,-29.2796,339.614
235679,2012-04-06T13:00:14,-13.6825,265.407
235678,2012-04-06T13:00:14,-51.71,206.044
235677,2012-04-06T13:00:14,-73.0092,286.193
281027,2012-04-06T14:00:31,10.6219,240.149
281026,2012-04-06T14:00:31,-20.3945,248.086
281025,2012-04-06T14:00:31,-48.3522,265.478
281024,2012-04-06T14:00:31,-54.5404,207.476
281023,2012-04-06T14:00:31,-68.1095,297.281
281030,2012-04-06T14:00:31,85.1951,248.086
281029,2012-04-06T14:00:31,52.1909,241.49
281028,2012-04-06T14:00:31,36.4315,203.111
281035,2012-04-06T16:00:31,10.552,240.249
281037,2012-04-06T16:00:31,85.1232,252.648
281034,2012-04-06T16:00:31,-19.8698,248.103
281032,2012-04-06T16:00:31,-54.7135,206.739
281031,2012-04-06T16:00:31,-68.3455,296.762
281033,2012-04-06T16:00:31,-49.7167,260.305
281036,2012-04-06T16:00:31,52.428,240.815
281044,2012-04-06T18:00:31,52.7537,240.594
281046,2012-04-06T18:00:31,85.2709,250.844
281043,2012-04-06T18:00:31,10.671,240.317
281042,2012-04-06T18:00:31,-19.7482,248.048
281040,2012-04-06T18:00:31,-49.9302,258.861
281039,2012-04-06T18:00:31,-54.9757,205.495
281038,2012-04-06T18:00:31,-68.5059,296.127
281041,2012-04-06T18:00:31,-43.871,273.675
281054,2012-04-06T20:00:31,53.2126,240.57
281049,2012-04-06T20:00:31,-49.6546,258.589
281050,2012-04-06T20:00:31,-42.991,274.819
281048,2012-04-06T20:00:31,-54.9432,202.919
281055,2012-04-06T20:00:31,85.4901,246.905
281047,2012-04-06T20:00:31,-68.4916,295.765
281052,2012-04-06T20:00:31,10.8805,240.322
281051,2012-04-06T20:00:31,-20.0407,248.176
281057,2012-04-06T22:00:31,-55.0004,201.631
281063,2012-04-06T22:00:31,85.398,253.771
281062,2012-04-06T22:00:31,53.4722,241.141
281060,2012-04-06T22:00:31,10.882,240.49
281059,2012-04-06T22:00:31,-20.7192,248.3
281058,2012-04-06T22:00:31,-43.5289,275.063
281056,2012-04-06T22:00:31,-68.4364,295.091
281070,2012-04-07T00:00:31,52.9691,241.928
281064,2012-04-07T00:00:31,-68.632,294.27
281065,2012-04-07T00:00:31,-55.0894,201.526
281066,2012-04-07T00:00:31,-44.8702,275.014
281067,2012-04-07T00:00:31,-20.5486,248.135
281071,2012-04-07T00:00:31,85.089,258.822
281068,2012-04-07T00:00:31,11.0214,240.364
235702,2012-04-07T01:00:14,-45.461,342.475
235712,2012-04-07T01:00:14,55.1419,207.377
235711,2012-04-07T01:00:14,37.7489,221.904
235710,2012-04-07T01:00:14,42.6928,349.191
235709,2012-04-07T01:00:14,26.3737,358.566
235707,2012-04-07T01:00:14,-3.00574,330.585
235706,2012-04-07T01:00:14,-12.35,278.976
235705,2012-04-07T01:00:14,-16.3766,196.181
235698,2012-04-07T01:00:14,-73.7738,282.27
235699,2012-04-07T01:00:14,-49.5066,359.836
235700,2012-04-07T01:00:14,-10.1299,258.75
235701,2012-04-07T01:00:14,-45.0336,323.79
281076,2012-04-07T02:00:31,10.9186,240.532
281079,2012-04-07T02:00:31,85.0882,259.211
281078,2012-04-07T02:00:31,52.7996,242.397
281075,2012-04-07T02:00:31,-20.0278,248.086
281074,2012-04-07T02:00:31,-43.4111,275.644
281073,2012-04-07T02:00:31,-55.3346,200.14
281072,2012-04-07T02:00:31,-68.7129,293.525
281084,2012-04-07T04:00:31,-3.80817,245.422
281082,2012-04-07T04:00:31,-49.8944,259.191
281083,2012-04-07T04:00:31,-42.8872,275.241
281081,2012-04-07T04:00:31,-55.6556,199.004
281080,2012-04-07T04:00:31,-68.7446,293.511
281088,2012-04-07T04:00:31,84.9828,261.939
281087,2012-04-07T04:00:31,77.3173,218.405
281086,2012-04-07T04:00:31,52.0364,241.729
281085,2012-04-07T04:00:31,41.4644,359.543
281095,2012-04-07T06:00:31,52.6268,241.287
281089,2012-04-07T06:00:31,-68.969,292.179
281090,2012-04-07T06:00:31,-56.1735,198.511
281091,2012-04-07T06:00:31,-50.1361,260.293
281093,2012-04-07T06:00:31,-3.70648,245.356
281094,2012-04-07T06:00:31,40.9788,358.936
281096,2012-04-07T06:00:31,77.6647,217.645
281097,2012-04-07T06:00:31,86.0855,269.855
281092,2012-04-07T06:00:31,-42.8639,275.201
281102,2012-04-07T08:00:31,19.21,254.919
281103,2012-04-07T08:00:31,40.7181,358.139
281104,2012-04-07T08:00:31,53.5436,241.703
281100,2012-04-07T08:00:31,-43.7378,274.843
281099,2012-04-07T08:00:31,-50.1264,259.023
281098,2012-04-07T08:00:31,-69.3996,291.176
281105,2012-04-07T08:00:31,86.301,266.481
281101,2012-04-07T08:00:31,-3.40553,245.339
281110,2012-04-07T10:00:31,19.9316,255.563
281112,2012-04-07T10:00:31,53.2661,241.767
281113,2012-04-07T10:00:31,86.5498,272.959
281106,2012-04-07T10:00:31,-69.4533,290.774
281107,2012-04-07T10:00:31,-49.8984,260.004
281108,2012-04-07T10:00:31,-43.485,274.256
281109,2012-04-07T10:00:31,-2.84591,245.078
281111,2012-04-07T10:00:31,39.8665,357.885
281117,2012-04-07T12:00:31,19.7381,255.599
281119,2012-04-07T12:00:31,53.1011,241.867
281120,2012-04-07T12:00:31,86.1126,276.738
281114,2012-04-07T12:00:31,-69.5683,289.555
281115,2012-04-07T12:00:31,-46.131,269.16
281116,2012-04-07T12:00:31,-2.87146,244.99
281118,2012-04-07T12:00:31,39.6852,357.555
235715,2012-04-07T13:00:13,-52.8191,196.83
235713,2012-04-07T13:00:13,-74.3153,277.536
235722,2012-04-07T13:00:13,32.398,342.762
235721,2012-04-07T13:00:13,-13.5543,278.789
235720,2012-04-07T13:00:13,-13.6763,359.375
235719,2012-04-07T13:00:13,-26.24,357.79
235717,2012-04-07T13:00:13,-34.5929,305.416
235716,2012-04-07T13:00:13,-9.50569,255.029
235714,2012-04-07T13:00:13,-47.7299,351.015
235723,2012-04-07T13:00:13,60.1373,201.282
281127,2012-04-07T14:00:31,86.2323,287.327
281121,2012-04-07T14:00:31,-69.7146,288.214
281122,2012-04-07T14:00:31,-46.2083,268.371
281123,2012-04-07T14:00:31,-2.65484,244.881
281124,2012-04-07T14:00:31,19.9391,255.307
281125,2012-04-07T14:00:31,39.2832,356.716
281126,2012-04-07T14:00:31,53.2001,241.793
281132,2012-04-07T16:00:31,52.9053,242.131
281128,2012-04-07T16:00:31,-69.6863,287.477
281129,2012-04-07T16:00:31,-46.3308,268.23
281130,2012-04-07T16:00:31,-2.4545,244.769
281131,2012-04-07T16:00:31,20.6019,256.294
281133,2012-04-07T16:00:31,85.7004,287.952
281135,2012-04-07T18:00:31,-57.234,192.345
281134,2012-04-07T18:00:31,-69.7669,285.917
281139,2012-04-07T18:00:31,53.253,242.435
281138,2012-04-07T18:00:31,21.6543,255.864
281140,2012-04-07T18:00:31,86.0019,291.767
281137,2012-04-07T18:00:31,-2.24034,244.83
281136,2012-04-07T18:00:31,-46.8432,268.007
281142,2012-04-07T20:00:31,-57.2525,190.412
281141,2012-04-07T20:00:31,-70.0126,285.218
281148,2012-04-07T20:00:31,85.98,293.333
281147,2012-04-07T20:00:31,52.416,243.292
281146,2012-04-07T20:00:31,21.7144,255.994
281145,2012-04-07T20:00:31,11.5099,319.046
281144,2012-04-07T20:00:31,-1.95832,244.688
281143,2012-04-07T20:00:31,-47.3745,267.039
281153,2012-04-07T22:00:31,10.588,241.216
281156,2012-04-07T22:00:31,74.8525,210.714
281157,2012-04-07T22:00:31,87.2417,306.043
281155,2012-04-07T22:00:31,50.095,244.592
281152,2012-04-07T22:00:31,-22.5414,248.429
281151,2012-04-07T22:00:31,-47.0922,266.525
281150,2012-04-07T22:00:31,-57.2175,189.146
281149,2012-04-07T22:00:31,-70.1855,283.681
281154,2012-04-07T22:00:31,21.8296,255.936
281163,2012-04-08T00:00:31,21.0555,255.422
281164,2012-04-08T00:00:31,50.0741,244.88
281158,2012-04-08T00:00:31,-70.3659,283.051
281165,2012-04-08T00:00:31,77.4051,217.432
281159,2012-04-08T00:00:31,-57.249,187.972
281160,2012-04-08T00:00:31,-47.3728,266.01
281161,2012-04-08T00:00:31,-22.8272,248.521
281162,2012-04-08T00:00:31,12.1635,240.948
235728,2012-04-08T01:00:15,-29.8438,286.129
235729,2012-04-08T01:00:15,-17.1393,185.043
235730,2012-04-08T01:00:15,-12.238,279
235731,2012-04-08T01:00:15,-13.3211,205.518
235732,2012-04-08T01:00:15,-5.96008,345.909
235733,2012-04-08T01:00:15,-5.97048,300.362
235734,2012-04-08T01:00:15,6.08771,290.382
235735,2012-04-08T01:00:15,8.03582,183.199
235736,2012-04-08T01:00:15,30.9394,338.666
235737,2012-04-08T01:00:15,30.1745,278.296
235726,2012-04-08T01:00:15,-53.4123,192.938
235739,2012-04-08T01:00:15,42.0111,277.24
235740,2012-04-08T01:00:15,53.7841,336.701
235741,2012-04-08T01:00:15,61.9308,198.227
235724,2012-04-08T01:00:15,-12.3728,251.727
235725,2012-04-08T01:00:15,-48.564,345.825
235738,2012-04-08T01:00:15,36.0556,230.049
235727,2012-04-08T01:00:15,-31.9558,303.925
281167,2012-04-08T02:00:31,-57.188,183.986
